114,1992-02-16 22:31:15.000000
115,2001-07-04 21:27:25.000000
116,1976-09-01 15:32:29.000000
117,1939-04-25 02:32:54.000000
118,1947-01-16 09:49:22.000000
119,1960-07-04 16:32:16.000000
120,1997-08-09 13:42:42.000000
121,1927-07-03 16:38:32.000000
122,1942-04-03 17:02:37.000000
123,1957-10-02 03:48:25.000000
124,1973-03-12 20:33:34.000000
125,1972-12-12 08:17:14.000000
126,1934-08-03 00:20:38.000000
127,1955-06-22 01:59:29.000000
128,1916-03-19 15:04:03.000000
129,1984-09-21 06:54:56.000000
130,1933-10-04 22:26:27.000000
131,1929-03-09 07:47:44.000000
132,1914-06-07 18:04:06.000000
133,1957-09-08 07:52:16.000000
134,1997-07-27 19:11:41.000000
135,1986-07-28 20:51:34.000000
136,1975-09-10 02:36:44.000000
137,1958-05-02 14:47:19.000000
138,1929-07-21 20:17:16.000000
139,1914-08-19 15:21:35.000000
140,1959-11-21 10:04:17.000000
141,1923-05-11 13:21:47.000000
142,1989-08-05 09:24:27.000000
143,2000-01-20 21:11:30.000000
144,1985-12-25 00:33:03.000000
145,1992-12-16 03:50:23.000000
146,1953-12-03 08:41:30.000000
147,1938-03-26 14:50:54.000000
148,1950-06-12 11:20:26.000000
149,1918-07-23 15:47:20.000000
150,1968-10-17 15:13:29.000000
151,1918-10-15 16:59:03.000000
152,1988-08-14 13:05:47.000000
153,1990-06-06 18:11:45.000000
154,1999-12-07 07:36:53.000000
155,1919-11-22 20:52:32.000000
156,1989-02-20 07:16:41.000000
157,1933-08-04 14:27:35.000000
158,1969-07-07 10:11:48.000000
159,1952-01-09 17:47:09.000000
160,1948-02-03 05:27:39.000000
161,1947-04-15 16:22:54.000000
162,1949-12-13 01:20:43.000000
163,1923-03-17 02:23:16.000000
164,1981-05-01 08:03:38.000000
165,1958-02-06 08:09:31.000000
166,1986-09-23 04:24:26.000000
167,1991-07-01 09:51:24.000000
168,1983-08-27 13:55:22.000000
169,1939-10-03 19:33:16.000000
170,1914-03-28 06:30:54.000000
171,2005-05-20 20:05:00.000000
172,1926-07-14 20:02:31.000000
173,1994-04-03 07:15:40.000000
174,1939-11-25 08:29:01.000000
175,1940-07-24 22:06:36.000000
176,1981-11-26 17:19:08.000000
177,1992-04-20 22:08:36.000000
178,1947-05-03 13:37:08.000000
179,1953-05-15 15:56:29.000000
180,1916-02-25 14:31:15.000000
181,1965-12-02 22:12:25.000000
182,1940-10-24 16:36:18.000000
183,1959-02-28 08:13:35.000000
184,1971-04-13 16:55:30.000000
185,2004-10-02 22:40:16.000000
186,1997-10-09 05:49:19.000000
187,1980-02-03 09:39:21.000000
188,1963-07-23 00:44:29.000000
189,1921-08-18 21:33:43.000000
190,1951-12-22 01:56:48.000000
191,1985-04-02 19:21:56.000000
192,1934-05-20 11:12:03.000000
193,1950-05-12 13:28:49.000000
194,1978-01-14 08:28:31.000000
195,1981-02-01 13:52:30.000000
196,1985-05-26 10:24:48.000000
197,1986-06-24 09:41:46.000000
198,1967-01-19 20:08:11.000000
199,1932-06-05 02:58:34.000000
200,1976-12-07 23:40:33.000000
201,1982-09-28 05:30:06.000000
202,1964-12-22 23:59:08.000000
203,1939-09-13 03:10:36.000000
204,1986-11-23 09:47:36.000000
205,1965-03-22 01:58:01.000000
206,1998-11-09 09:59:36.000000
207,1929-06-10 01:20:45.000000
208,2003-07-20 19:11:46.000000
209,1995-06-18 04:25:15.000000
210,1992-04-25 21:27:21.000000
211,1965-01-06 22:16:20.000000
212,1974-07-10 19:39:45.000000
213,1999-06-07 16:05:55.000000
214,1999-08-07 13:06:30.000000
215,1936-02-01 09:57:25.000000
216,1918-04-23 23:47:03.000000
217,1974-09-06 20:31:23.000000
218,1953-05-16 09:44:25.000000
219,1942-12-21 05:03:03.000000
220,1986-04-26 16:22:11.000000
221,1953-08-07 06:18:55.000000
222,1942-12-04 04:23:14.000000
223,1929-11-10 11:53:36.000000
224,1964-03-23 06:12:32.000000
225,1988-02-21 04:59:24.000000
226,1999-02-07 21:02:14.000000
227,1919-06-16 00:48:56.000000
228,1965-06-27 09:03:33.000000
229,1976-10-08 03:56:05.000000
230,1969-12-16 09:49:27.000000
231,1944-04-19 13:23:07.000000
232,1959-12-01 04:33:23.000000
233,1951-11-10 06:36:28.000000
234,1920-04-20 17:10:50.000000
235,1974-03-01 10:52:16.000000
236,1937-12-27 03:12:46.000000
237,1932-07-12 13:24:42.000000
238,1928-08-09 11:48:51.000000
239,1965-11-21 03:07:20.000000
240,1970-11-21 21:59:26.000000
241,1981-10-23 09:44:14.000000
242,1918-10-23 14:43:30.000000
243,2001-04-05 05:54:04.000000
244,1977-05-02 14:15:32.000000
245,1999-09-09 10:34:16.000000
246,1997-02-14 04:15:17.000000
247,2005-06-20 20:05:00.000000
248,1955-12-06 00:47:51.000000
249,1945-02-10 09:36:31.000000
250,1981-10-02 17:11:01.000000
251,1994-01-15 18:50:03.000000
252,2003-01-11 16:27:17.000000
253,1965-05-13 16:00:25.000000
254,1942-06-21 19:02:23.000000
255,1953-04-18 10:06:13.000000
256,1920-04-21 16:06:31.000000
257,1934-10-28 21:08:20.000000
258,1974-07-10 02:36:55.000000
259,1940-05-24 00:40:29.000000
260,1973-09-05 22:20:31.000000
261,1994-04-14 21:06:21.000000
262,1931-11-08 10:00:12.000000
263,1928-12-10 05:25:02.000000
264,1995-10-12 19:57:40.000000
265,1939-06-26 07:06:17.000000
266,1992-04-02 21:11:26.000000
267,1984-01-26 09:22:42.000000
268,1928-04-11 17:09:47.000000
269,1992-05-18 21:29:01.000000
270,1964-10-18 19:23:49.000000
271,1974-09-09 19:38:48.000000
272,1935-04-16 16:45:34.000000
273,2005-06-20 20:05:00.000000
274,1917-04-25 20:33:38.000000
275,1968-01-07 23:06:51.000000
276,1927-01-12 23:21:02.000000
277,
278,1939-10-03 23:28:56.000000
279,1932-03-06 07:12:49.000000
280,1975-09-08 20:20:37.000000
281,1935-05-02 14:49:58.000000
282,1920-03-20 03:43:24.000000
283,2005-05-20 20:05:00.000000
284,1925-10-14 17:00:04.000000
285,1979-04-04 23:22:03.000000
286,1983-02-28 00:51:59.000000
287,1919-11-15 19:55:06.000000
288,1982-08-01 22:58:33.000000
289,1936-12-17 21:59:03.000000
290,1947-04-04 19:06:46.000000
291,1998-04-09 13:24:40.000000
292,1939-07-21 16:35:19.000000
293,1979-07-23 21:20:53.000000
294,1948-11-20 08:50:39.000000
295,1949-07-13 17:16:04.000000
296,1928-01-05 14:21:45.000000
297,1942-09-17 03:18:26.000000
298,1934-01-04 21:33:20.000000
299,1970-09-15 12:55:28.000000
300,1924-02-27 09:56:26.000000
301,1969-01-06 21:12:48.000000
302,1945-03-18 15:45:29.000000
303,1979-10-02 18:27:58.000000
304,1934-11-04 16:03:13.000000
305,1921-06-15 00:57:53.000000
306,1916-01-26 19:12:47.000000
307,1975-08-09 03:46:22.000000
308,1997-07-06 18:10:13.000000
309,1925-11-27 22:08:34.000000
310,1945-03-25 07:11:49.000000
311,1982-12-28 04:06:42.000000
312,1997-09-23 02:23:36.000000
313,1967-05-19 12:23:29.000000
314,1918-08-05 11:18:05.000000
315,1969-01-20 19:10:53.000000
316,1915-04-27 23:16:06.000000
317,1965-01-22 23:02:08.000000
318,1920-05-21 15:03:56.000000
319,1933-01-04 21:30:10.000000
320,1939-11-25 10:26:00.000000
321,2004-01-17 20:14:39.000000
322,1948-03-12 21:18:24.000000
323,1949-10-12 20:04:33.000000
324,1984-02-25 07:05:56.000000
325,1971-02-19 13:25:49.000000
326,1976-01-15 21:36:38.000000
327,1927-11-12 08:25:39.000000
328,1924-03-15 06:56:26.000000
329,1932-10-06 22:47:48.000000
330,1914-11-28 09:18:22.000000
331,1994-02-16 20:39:24.000000
332,1948-01-14 23:03:08.000000
333,1965-02-15 20:04:57.000000
334,1914-09-16 03:38:23.000000
335,1954-08-26 15:18:20.000000
336,1945-10-15 16:56:39.000000
337,1944-01-19 10:03:17.000000
338,1988-02-17 14:22:55.000000
339,1915-04-26 18:17:58.000000
340,1978-05-05 15:23:21.000000
341,1936-04-01 18:14:08.000000
342,1953-12-07 04:26:12.000000
343,1951-02-21 15:14:08.000000
344,2005-05-20 20:05:00.000000
345,1923-03-17 00:10:52.000000
346,1971-11-13 14:09:37.000000
347,1986-08-23 12:04:57.000000
348,1961-03-28 01:47:41.000000
349,1936-04-18 17:31:07.000000
350,1990-05-18 05:31:02.000000
351,1939-07-25 16:34:02.000000
352,1988-01-24 10:56:52.000000
353,1961-10-27 00:00:57.000000
354,1991-06-18 14:33:15.000000
355,1999-11-08 11:22:04.000000
356,1001-02-03 04:05:06.000000
357,1917-02-25 08:57:34.000000
358,1977-03-07 02:05:34.000000
359,1931-07-07 02:08:31.000000
360,1994-02-14 23:33:03.000000
361,1985-06-21 05:06:05.000000
362,1970-05-15 12:58:06.000000
363,1951-07-11 18:32:54.000000
364,1979-08-04 02:24:33.000000
365,1986-08-24 15:44:20.000000
366,1955-12-11 22:30:14.000000
367,1919-12-22 10:59:08.000000
368,1953-11-01 04:26:14.000000
369,1941-12-07 01:14:42.000000
370,1973-11-21 14:06:22.000000
371,1943-01-21 13:06:03.000000
372,1984-04-26 18:24:58.000000
373,1923-06-17 00:36:56.000000
374,1934-03-12 03:19:50.000000
375,1971-09-13 18:36:26.000000
376,1933-08-04 17:25:37.000000
377,1957-12-22 07:56:57.000000
378,1972-10-12 09:19:45.000000
379,1963-11-23 03:16:28.000000
380,1955-09-06 07:12:49.000000
381,1935-03-03 02:42:33.000000
382,1001-02-03 04:05:06.000000
383,1983-03-04 05:30:03.000000
384,1983-10-07 22:43:39.000000
385,1928-03-11 04:30:00.000000
386,1935-06-02 06:24:57.000000
387,1914-02-28 15:32:29.000000
388,1997-03-03 20:37:20.000000
389,1970-01-06 19:12:15.000000
390,2004-12-28 13:05:04.000000
391,1998-10-18 19:31:12.000000
392,1936-08-28 15:52:23.000000
393,1967-11-21 23:01:30.000000
394,1958-04-25 20:32:34.000000
395,1966-08-20 02:15:39.000000
396,
397,1999-08-08 15:57:27.000000
398,1929-07-19 23:16:45.000000
399,2002-06-03 09:34:23.000000
400,1953-04-08 01:40:02.000000
401,1992-09-15 07:36:08.000000
402,1950-03-26 01:35:41.000000
403,1938-08-02 06:44:55.000000
404,1964-10-08 21:07:42.000000
405,1980-12-03 00:44:55.000000
406,1940-06-28 09:04:30.000000
407,1980-05-02 09:24:27.000000
408,1928-06-10 00:30:53.000000
409,1925-07-18 23:30:43.000000
410,
411,1914-04-27 16:08:12.000000
412,1928-04-18 16:31:32.000000
413,1926-10-06 01:34:41.000000
414,1934-07-14 01:08:35.000000
415,1914-02-23 14:47:30.000000
416,1973-04-06 04:22:10.000000
417,2004-06-28 09:05:45.000000
418,2003-10-03 20:53:17.000000
419,2000-01-07 16:06:01.000000
420,1997-01-09 17:42:05.000000
421,
422,1966-10-20 16:05:19.000000
423,1976-06-02 03:59:29.000000
424,1949-03-03 20:39:13.000000
425,1924-03-10 12:41:54.000000
426,1945-06-27 00:13:23.000000
427,1954-08-25 09:26:16.000000
428,1995-09-12 07:18:52.000000
429,1957-02-03 08:32:22.000000
430,1944-02-19 14:37:03.000000
431,1985-09-12 03:22:21.000000
432,1993-03-14 21:02:22.000000
433,1983-03-17 01:47:43.000000
434,1995-04-10 15:34:21.000000
435,1965-09-21 15:00:22.000000
436,1959-03-28 02:16:05.000000
437,1951-01-10 23:37:01.000000
438,1996-01-11 23:52:06.000000
439,1996-07-16 14:06:30.000000
440,1929-07-25 02:12:36.000000
441,1954-06-07 13:08:29.000000
442,1914-10-28 00:58:57.000000
443,1927-11-12 17:24:08.000000
444,1945-06-17 12:37:11.000000
445,1934-01-23 22:24:19.000000
446,1939-01-23 12:51:57.000000
447,1927-06-27 00:05:58.000000
448,1956-07-04 23:27:35.000000
449,1973-06-09 07:47:48.000000
450,1982-09-01 20:07:33.000000
451,1981-07-21 12:07:50.000000
452,1937-06-19 18:48:36.000000
453,1964-09-22 18:57:52.000000
454,1959-12-06 01:55:45.000000
455,1977-06-07 03:01:22.000000
456,1960-04-28 16:07:16.000000
457,1998-12-09 06:08:50.000000
458,1969-12-16 16:34:12.000000
459,1927-09-01 01:27:44.000000
460,1917-05-24 10:41:09.000000
461,1920-09-21 01:06:46.000000
462,1994-10-15 09:46:27.000000
463,1998-02-23 04:03:13.000000
464,1921-08-19 13:35:49.000000
465,1993-07-11 02:01:09.000000
466,1933-03-04 03:30:23.000000
467,1955-03-06 04:31:12.000000
468,1931-09-07 08:07:31.000000
469,2000-07-06 23:15:27.000000
470,1966-03-20 01:46:41.000000
471,1938-11-07 06:45:50.000000
472,2005-05-20 20:05:00.000000
473,1925-07-15 02:57:34.000000
474,2001-09-26 05:35:46.000000
475,1994-08-13 12:12:59.000000
476,1950-03-11 04:26:18.000000
477,1922-03-18 05:46:31.000000
478,2005-05-20 20:05:01.000000
479,1921-08-19 19:30:43.000000
480,1969-03-16 00:36:15.000000
481,2002-11-27 13:21:46.000000
482,1995-09-08 07:54:47.000000
483,1987-05-27 14:14:31.000000
484,1914-04-28 16:06:19.000000
485,1980-10-28 16:22:17.000000
486,1992-02-15 10:15:14.000000
487,1918-09-23 02:36:37.000000
488,1915-09-27 08:15:40.000000
489,1001-02-03 04:05:06.000000
490,1987-04-21 14:39:37.000000
491,1958-12-01 01:18:48.000000
492,1986-12-24 04:39:00.000000
493,2001-08-05 08:21:36.000000
494,
495,1914-06-28 04:01:58.000000
496,1979-06-04 06:20:44.000000
497,1996-05-11 20:30:39.000000
498,1993-03-14 15:01:26.000000
499,1934-06-28 04:02:37.000000
500,1988-07-20 20:27:43.000000
501,1922-05-19 09:24:27.000000
502,1931-06-07 03:16:24.000000
503,1950-11-04 12:37:53.000000
504,1990-08-04 14:14:31.000000
505,1952-11-09 14:38:41.000000
506,1917-09-24 19:35:42.000000
507,1947-05-16 01:51:45.000000
508,1997-02-13 11:16:39.000000
509,1951-06-10 16:37:15.000000
510,1943-05-20 21:56:20.000000
511,1917-06-24 01:38:22.000000
512,1961-07-21 21:43:08.000000
513,1951-08-11 13:31:40.000000
514,1942-07-21 17:28:03.000000
515,1970-04-15 20:53:08.000000
516,1963-09-24 19:39:49.000000
517,1956-03-13 02:12:16.000000
518,1996-04-11 19:48:43.000000
519,1923-12-17 06:37:56.000000
520,1989-12-25 02:33:36.000000
521,1985-12-24 01:38:03.000000
522,1982-07-28 06:03:53.000000
523,1945-12-20 10:26:07.000000
524,1923-02-17 10:12:16.000000
525,1989-09-19 01:17:51.000000
526,1964-08-23 03:40:33.000000
527,1915-01-26 19:23:42.000000
528,1981-10-02 13:20:48.000000
529,1985-06-10 03:32:48.000000
530,2003-07-03 18:40:22.000000
531,1929-03-09 03:47:34.000000
532,1962-05-20 19:08:31.000000
533,1985-01-18 18:55:55.000000
534,1941-07-04 04:32:16.000000
535,1998-03-12 13:21:40.000000
536,1942-04-12 22:41:20.000000
537,1988-09-17 17:41:26.000000
538,1931-12-26 02:24:38.000000
539,1952-08-20 08:17:34.000000
540,1978-05-06 11:30:15.000000
541,2002-10-11 22:26:19.000000
542,1928-11-17 11:27:01.000000
543,1997-06-22 00:57:52.000000
544,1921-06-20 04:15:11.000000
545,1001-02-03 04:05:06.000000
546,1953-05-18 14:33:18.000000
547,1986-01-11 20:31:38.000000
548,1929-05-17 23:13:32.000000
549,1978-09-01 05:52:01.000000
550,1994-01-14 23:08:00.000000
551,1999-04-07 22:01:12.000000
552,1931-04-26 18:24:56.000000
553,1933-06-04 06:16:40.000000
554,1940-05-24 10:40:43.000000
555,1916-07-25 07:15:48.000000
556,1986-02-23 13:50:42.000000
557,1950-05-25 21:02:28.000000
558,1983-04-13 09:51:27.000000
559,1938-10-26 16:23:18.000000
560,1969-02-17 10:34:49.000000
561,1977-08-06 17:14:38.000000
562,1975-12-25 23:49:32.000000
563,1988-10-20 23:09:56.000000
564,1933-05-05 06:18:55.000000
565,1998-11-09 12:39:13.000000
566,1980-06-12 11:18:16.000000
567,1947-12-16 05:43:08.000000
568,1954-12-06 07:25:46.000000
569,1993-05-14 10:02:06.000000
570,1963-09-24 18:27:11.000000
571,2004-04-26 05:56:33.000000
572,1984-12-26 00:22:19.000000
573,1918-12-21 02:03:34.000000
574,1922-02-18 08:00:37.000000
575,1961-05-26 10:20:05.000000
576,1983-05-18 01:07:47.000000
577,1941-02-23 13:48:45.000000
578,1976-12-07 00:12:01.000000
579,2001-09-05 01:20:41.000000
580,1933-07-21 23:31:04.000000
581,1975-05-09 09:12:24.000000
582,1001-02-03 04:05:06.000000
583,1950-09-08 04:58:16.000000
584,1927-06-11 01:32:40.000000
585,1939-03-25 17:34:03.000000
586,1927-06-12 00:16:57.000000
587,1931-07-20 07:57:46.000000
588,1997-01-22 18:20:21.000000
589,1972-05-08 04:54:35.000000
590,1972-06-12 00:12:58.000000
591,1934-04-03 17:41:33.000000
592,1991-01-01 21:52:18.000000
593,1984-12-25 06:28:47.000000
594,1988-07-01 21:58:19.000000
595,1965-11-21 13:04:54.000000
596,1945-10-20 23:13:54.000000
597,1932-03-06 02:12:39.000000
598,1930-02-11 10:27:25.000000
599,1988-10-21 20:07:21.000000
600,1966-12-20 05:12:04.000000
601,1976-03-26 14:23:34.000000
602,1975-02-09 09:43:45.000000
603,2000-09-22 02:03:35.000000
604,1976-02-07 15:00:59.000000
605,1984-03-26 22:19:18.000000
606,2003-10-02 20:01:59.000000
607,1918-11-24 21:42:28.000000
608,1923-12-17 08:41:38.000000
609,1972-06-12 06:30:59.000000
610,
611,1986-04-04 17:31:22.000000
612,1948-12-03 04:57:19.000000
613,1980-06-03 05:50:01.000000
614,1925-06-14 03:53:24.000000
615,1956-08-05 14:24:21.000000
616,1950-10-11 16:21:37.000000
617,1921-03-26 00:07:50.000000
618,1945-01-13 01:16:22.000000
619,1914-07-27 00:42:51.000000
620,1948-07-11 17:31:01.000000
621,1979-03-03 01:34:44.000000
622,1961-05-07 19:20:36.000000
623,1964-12-22 22:57:12.000000
624,1940-05-24 05:52:08.000000
625,1940-08-24 14:20:33.000000
626,1986-02-24 08:27:12.000000
627,1998-11-08 10:31:11.000000
628,1936-01-12 23:25:07.000000
629,1946-04-17 20:01:53.000000
630,1953-07-05 16:20:33.000000
631,1982-01-28 19:46:44.000000
632,1915-08-05 02:42:24.000000
633,1946-06-11 04:28:17.000000
634,2001-01-05 18:35:55.000000
635,1928-04-06 21:21:25.000000
636,1942-09-20 07:56:48.000000
637,1982-06-16 02:44:33.000000
638,1967-05-19 13:20:21.000000
639,1967-07-18 03:55:23.000000
640,1955-07-14 22:01:17.000000
641,1989-08-21 05:48:35.000000
642,1944-02-18 13:25:30.000000
643,1942-05-22 15:58:20.000000
644,1938-06-14 09:02:23.000000
645,1955-08-21 17:03:35.000000
646,1956-02-02 11:43:03.000000
647,1982-08-03 15:40:35.000000
648,1973-06-11 05:04:29.000000
649,1916-03-25 07:34:46.000000
650,1915-01-26 15:22:21.000000
651,1999-12-20 11:58:45.000000
652,1999-01-14 03:57:24.000000
653,1945-07-17 17:30:06.000000
654,1989-10-26 16:24:10.000000
655,1996-01-11 18:41:52.000000
656,2003-02-28 14:07:07.000000
657,1996-01-11 07:30:42.000000
658,2005-05-20 20:05:00.000000
659,1920-09-24 05:53:53.000000
660,1952-12-18 20:28:19.000000
661,1944-10-16 23:50:28.000000
662,1924-12-16 00:49:50.000000
663,1970-10-15 23:02:01.000000
664,1998-04-05 20:18:35.000000
665,1971-02-14 00:38:53.000000
666,1952-03-28 13:06:49.000000
667,1934-08-04 18:14:21.000000
668,1954-01-08 23:57:01.000000
669,1972-11-13 00:12:39.000000
670,1974-02-26 15:49:22.000000
671,1957-09-22 20:53:31.000000
672,1994-05-14 01:07:56.000000
673,1918-11-25 09:33:34.000000
674,1987-06-25 10:49:13.000000
675,1981-02-14 12:00:56.000000
676,1954-04-28 15:05:23.000000
677,1954-06-07 00:03:52.000000
678,1927-11-26 16:21:15.000000
679,2004-08-28 16:05:11.000000
680,1935-07-02 10:11:17.000000
681,1922-11-06 14:11:45.000000
682,2001-10-23 14:29:59.000000
683,1938-01-07 04:02:10.000000
684,1942-04-21 07:04:40.000000
685,1943-09-06 00:16:56.000000
686,1933-07-01 08:37:54.000000
687,1954-09-07 05:06:03.000000
688,1983-01-27 12:17:57.000000
689,1932-07-18 04:27:18.000000
690,1993-06-05 05:49:02.000000
691,1965-04-13 11:14:42.000000
692,1961-07-26 09:51:28.000000
693,1966-01-10 02:35:16.000000
694,1996-06-20 03:15:29.000000
695,
696,1915-01-11 15:29:21.000000
697,1920-11-21 11:34:09.000000
698,1945-12-18 04:30:16.000000
699,1993-04-15 16:58:53.000000
700,1955-11-05 15:09:25.000000
701,1939-07-01 12:54:27.000000
702,1928-05-24 20:34:36.000000
703,1951-11-07 11:09:05.000000
704,1969-08-16 00:19:53.000000
705,1954-02-06 09:11:20.000000
706,1969-11-16 20:25:35.000000
707,1969-10-10 05:41:18.000000
708,1964-01-02 22:48:54.000000
709,1946-01-16 02:56:56.000000
710,1933-07-10 08:36:38.000000
711,1951-03-10 02:36:09.000000
712,1948-04-14 15:06:20.000000
713,1972-08-27 03:15:37.000000
714,2005-06-20 20:05:00.000000
715,1981-09-20 03:24:27.000000
716,1918-08-16 01:49:46.000000
717,1972-11-16 11:46:06.000000
718,1917-06-26 15:14:53.000000
719,1954-03-16 19:49:16.000000
720,1982-07-18 08:30:30.000000
721,2005-05-20 20:05:00.000000
722,2002-12-15 00:56:50.000000
723,
724,1991-06-02 03:21:02.000000
725,1960-03-27 04:04:14.000000
726,1917-03-16 07:24:44.000000
727,1919-07-05 20:00:04.000000
728,2005-06-20 20:05:00.000000
729,2000-01-06 00:51:59.000000
730,1955-04-04 09:35:32.000000
731,1989-10-10 19:02:41.000000
732,1933-05-05 10:03:03.000000
733,1980-09-02 13:44:48.000000
734,1991-03-18 08:29:04.000000
735,1976-07-21 17:57:09.000000
736,1950-07-15 17:36:52.000000
737,1958-08-27 05:13:18.000000
738,1984-04-22 09:59:44.000000
739,1968-04-05 05:35:04.000000
740,1980-08-02 17:04:09.000000
741,1930-01-09 18:50:55.000000
742,1943-06-20 00:03:53.000000
743,1956-08-21 07:05:48.000000
744,1001-02-03 04:05:06.000000
745,1967-06-19 03:19:20.000000
746,1952-03-09 19:49:41.000000
747,1937-06-27 18:56:53.000000
748,1952-12-17 02:40:35.000000
749,1966-02-05 22:20:55.000000
750,
751,1915-11-26 07:37:16.000000
752,1994-02-13 21:31:57.000000
753,1931-10-16 07:14:43.000000
754,1915-10-27 16:15:19.000000
755,1963-02-24 08:00:30.000000
756,2004-08-01 15:59:52.000000
757,1957-08-03 15:41:22.000000
758,1961-06-23 04:49:02.000000
759,1988-04-21 02:05:31.000000
760,1922-06-19 00:24:50.000000
761,1970-02-15 13:51:43.000000
762,1954-03-24 23:53:44.000000
763,1916-03-22 10:56:12.000000
764,2001-02-05 17:20:38.000000
765,1956-07-25 01:06:46.000000
766,1954-07-06 23:11:30.000000
767,1949-02-12 04:28:11.000000
768,1917-04-25 18:33:51.000000
769,1940-09-09 06:44:39.000000
770,1979-11-12 06:25:18.000000
771,1940-08-24 12:40:56.000000
772,1936-08-01 04:58:15.000000
773,2001-07-05 17:18:00.000000
774,1924-01-16 23:36:57.000000
775,1957-11-03 14:33:22.000000
776,1957-11-06 22:38:17.000000
777,1987-03-18 05:00:51.000000
778,1914-05-20 12:57:58.000000
779,1923-09-16 07:17:42.000000
780,1927-05-12 12:45:20.000000
781,1988-05-27 08:08:12.000000
782,1928-11-06 08:10:07.000000
783,1961-11-26 09:22:20.000000
784,1969-03-17 02:28:59.000000
785,1917-12-24 08:00:38.000000
786,2005-05-20 20:05:00.000000
